Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
37.8328,11.9350,69.50,0.032301
37.8684,11.9350,69.50,0.032404
37.9050,11.9350,69.50,0.033325
37.9413,11.9350,69.50,0.032374
37.9768,11.9350,69.50,0.032362
38.0122,11.9350,69.50,0.032262
38.0489,11.9350,69.50,0.032695
38.0851,11.9350,69.50,0.033045
38.1206,11.9350,69.50,0.032315
38.1568,11.9350,69.50,0.032310
38.1923,12.0040,69.50,0.032330
38.2283,12.0730,69.50,0.032503
38.2651,12.0730,69.50,0.032953
38.3013,12.0730,69.50,0.032999
38.3354,12.0730,69.38,0.030970
38.3723,12.0730,69.50,0.032791
38.4080,12.0730,69.50,0.032377
38.4438,12.0730,69.50,0.032752
38.4807,12.0730,69.38,0.032976
38.5163,12.0730,69.38,0.032408
38.5518,12.0730,69.38,0.032373
38.5885,12.0730,69.25,0.032678
38.6227,12.0730,69.38,0.031001
38.6590,12.0730,69.50,0.033160
38.6938,12.0730,69.38,0.030921
38.7293,12.0730,69.75,0.032302
38.7648,12.0730,69.75,0.032306
38.8011,12.0730,69.75,0.032382
38.8371,12.0730,69.62,0.032896
38.8726,12.0730,69.50,0.032312
38.9088,12.0730,69.50,0.032389
38.9447,12.0730,69.62,0.032617
38.9815,12.0730,69.62,0.033647
39.0180,12.0730,69.38,0.032543
39.0522,12.0730,69.50,0.031108
39.0863,12.0730,69.75,0.030925
39.1212,12.0730,69.75,0.031026
39.1573,12.0730,69.75,0.032919
39.1927,12.0730,69.75,0.032285
39.2276,12.0730,69.62,0.030915
39.2617,12.0730,69.62,0.031057
39.2961,12.0730,69.88,0.031199
39.3311,11.8250,69.88,0.031042
39.3657,11.5770,69.75,0.031122
39.3999,11.5770,69.75,0.031038
39.4350,11.5770,69.62,0.031113
39.4693,11.5770,69.88,0.031185
39.5035,11.5770,70.00,0.031026
39.5385,11.5770,70.00,0.031098
39.5727,11.5770,69.88,0.031153
39.6070,11.5770,70.00,0.031058
39.6420,11.5770,70.00,0.031096
39.6776,11.5770,70.00,0.032429
39.7117,11.5770,70.00,0.030950
39.7467,11.5770,70.00,0.031095
39.7808,11.5770,70.00,0.030957
39.8149,11.5770,70.00,0.030931
39.8499,11.5770,70.00,0.031101
39.8842,11.5770,70.00,0.031113
39.9184,11.5770,70.12,0.031058
39.9547,11.5770,70.00,0.032444
39.9889,11.5770,70.00,0.031007
40.0244,11.5770,70.00,0.032295
40.0596,11.5770,70.00,0.031306
40.0937,11.5770,70.00,0.031008
40.1292,11.5770,70.00,0.032341
40.1641,11.5770,70.00,0.031034
40.1983,11.5770,70.12,0.031022
40.2339,11.5770,70.12,0.032470
40.2689,12.0845,70.00,0.031131
40.3048,12.5920,70.00,0.032415
40.3390,12.5920,70.00,0.031092
40.3753,12.5920,70.00,0.032416
40.4097,12.5920,70.00,0.031136
40.4439,12.5920,70.00,0.031083
40.4788,12.5920,70.00,0.030969
40.5130,12.5920,70.00,0.031050
40.5471,12.5920,70.12,0.030961
40.5821,12.5920,70.25,0.031037
40.6164,12.5920,70.25,0.031165
40.6506,12.5920,70.12,0.031034
40.6855,12.5920,70.38,0.031070
40.7198,12.5920,70.38,0.031085
40.7539,12.5920,70.25,0.031062
40.7888,12.5920,70.25,0.030952
40.8229,12.5920,70.50,0.030911
40.8584,12.5920,70.62,0.032390
40.8947,12.5920,70.38,0.032334
40.9288,12.5920,70.38,0.031037
40.9629,12.5920,70.62,0.030963
40.9977,12.5920,70.38,0.030863
41.0320,12.5920,70.38,0.031104
41.0662,12.5920,70.75,0.031139
41.1012,12.5920,70.75,0.031012
41.1353,12.5920,70.62,0.030958
41.1694,12.5920,70.38,0.031101
41.2059,12.5920,70.38,0.032530
41.2415,12.5920,70.38,0.032417
41.2771,11.8095,70.25,0.032501
41.3143,11.0270,70.00,0.032965
41.3485,11.0270,70.00,0.031018
41.3827,11.0270,70.25,0.031002
41.4177,11.0270,70.50,0.031043
41.4520,11.0270,70.50,0.031217
41.4862,11.0270,70.50,0.031041
41.5213,11.0270,70.50,0.031213
41.5555,11.0270,70.75,0.031005
41.5898,11.0270,70.62,0.031225
41.6249,11.0270,70.50,0.031133
41.6593,11.0270,70.50,0.031213
41.6934,11.0270,70.62,0.031072
41.7285,11.0270,70.75,0.031137
41.7626,11.0270,70.75,0.031001
41.7969,11.0270,70.62,0.031109
41.8319,11.0270,70.62,0.031138
41.8661,11.0270,70.62,0.031109
41.9004,11.0270,70.75,0.031046
41.9354,11.0270,70.62,0.031188
41.9696,11.0270,70.62,0.031072
42.0038,11.0270,70.62,0.031038
42.0403,11.0270,70.75,0.032629
42.0760,11.0270,70.75,0.032489
42.1103,11.0270,70.75,0.031208
42.1452,11.0270,70.75,0.031042
42.1791,11.0270,70.75,0.030847
42.2133,11.0270,70.62,0.031000
42.2482,11.0270,70.62,0.030974
42.2823,11.0270,70.75,0.031049
42.3164,11.0270,70.75,0.030954
42.3514,11.0270,70.50,0.031074
42.3870,11.0270,70.62,0.032433
42.4212,11.0270,70.62,0.031082
42.4562,11.0270,70.75,0.031040
42.4906,11.0270,70.75,0.031207
42.5253,12.9740,70.62,0.031170
42.5602,12.9740,70.50,0.031078
42.5958,12.9740,70.62,0.032428
42.6315,12.9740,70.62,0.032592
42.6665,12.9740,70.50,0.031086
42.7020,12.9740,70.75,0.032372
42.7361,12.9740,70.75,0.030956
42.7723,12.9740,70.62,0.032312
42.8079,12.9740,70.62,0.032495
42.8435,12.9740,70.62,0.032475
42.8799,12.9740,70.38,0.032507
42.9167,12.9740,70.50,0.033482
42.9508,12.9740,70.62,0.030959
42.9874,12.9740,70.62,0.032615
43.0230,12.9740,70.50,0.032442
43.0586,12.9740,70.50,0.032444
43.0949,12.9740,70.38,0.032454
43.1304,12.9740,70.25,0.032354
43.1648,12.9740,70.38,0.031220
43.1998,12.9740,70.50,0.031147
43.2360,12.9740,70.25,0.032892
43.2715,12.9740,70.25,0.032394
43.3079,12.9740,70.25,0.032502
43.3422,12.0195,70.50,0.031176
43.3786,11.0650,70.38,0.032864
43.4137,11.0650,70.38,0.031176
43.4481,11.0650,70.38,0.031159
43.4837,11.0650,70.50,0.032414
43.5203,11.0650,70.38,0.032539
43.5569,11.0650,70.38,0.033394
43.5925,11.0650,70.25,0.032456
43.6295,11.0650,70.00,0.032914
43.6658,11.0650,70.00,0.033180
43.7023,11.0650,70.12,0.033282
43.7385,11.0650,70.25,0.032319
43.7741,11.0650,70.25,0.032445
43.8109,11.0650,70.12,0.033420
43.8482,11.0650,70.00,0.033408
43.8839,11.0650,70.00,0.032532
43.9206,11.0650,70.00,0.033585
43.9578,11.0650,69.88,0.033313
43.9934,11.0650,69.75,0.032527
44.0293,11.0650,69.75,0.032550
44.0664,11.0650,70.00,0.033012
44.1023,11.0650,70.00,0.032684
44.1379,11.3170,70.12,0.032483
44.1755,11.5690,70.00,0.033339
44.2111,11.5690,69.88,0.032517
44.2468,11.5690,70.00,0.032531
44.2841,11.5690,69.88,0.033361
44.3199,11.5690,69.88,0.032474
44.3565,11.5690,69.88,0.033551
44.3930,11.5690,69.88,0.032583
44.4287,11.5690,69.88,0.032570
44.4644,11.5690,70.12,0.032471
44.5009,11.5690,70.00,0.032573
44.5379,11.5690,69.88,0.033696
44.5742,11.5690,69.88,0.032959
44.6119,11.5690,69.75,0.033693
44.6475,11.5690,69.75,0.032533
44.6830,11.5690,70.00,0.032419
44.7201,11.5690,70.00,0.033040
44.7559,11.5690,70.12,0.032637
44.7922,11.5690,70.00,0.033188
44.8286,11.5690,69.75,0.032518
44.8647,11.5690,70.00,0.032861
44.9004,11.5690,70.00,0.032500
44.9376,11.5690,69.88,0.033311
44.9733,11.5690,70.00,0.032560
45.0101,11.5690,70.00,0.033689
45.0473,11.5690,69.75,0.033281
45.0818,11.5690,70.00,0.031210
45.1175,11.5690,70.12,0.032593
45.1554,11.5690,69.88,0.033851
45.1911,11.6950,69.88,0.032563
45.2270,11.8210,70.12,0.032528
45.2635,11.8210,69.88,0.032440
45.2991,11.8210,70.12,0.032447
45.3347,11.8210,70.25,0.032433
45.3714,11.8210,69.75,0.032866
45.4070,11.8210,69.88,0.032494
45.4435,11.8210,70.12,0.033312
45.4806,11.8210,70.12,0.033198
45.5175,11.8210,70.00,0.033543
45.5518,11.8210,70.00,0.031210
45.5883,11.8210,70.00,0.032688
45.6241,11.8210,70.12,0.032559
45.6597,11.8210,70.25,0.032454
45.6964,11.8210,70.25,0.032712
45.7319,11.8210,70.25,0.032311
45.7673,11.8210,70.25,0.032365
45.8023,11.8210,70.25,0.031176
45.8383,11.8210,70.25,0.032714
45.8738,11.8210,70.25,0.032332
45.9114,11.8210,70.12,0.033570
45.9467,11.8210,70.12,0.032194
45.9820,11.8210,70.38,0.032212
46.0181,11.8210,70.38,0.032212
46.0540,11.8210,70.38,0.032578
46.0894,11.8210,70.50,0.032271
46.1255,11.8210,70.50,0.032230
46.1616,11.8210,70.50,0.032883
46.1970,11.8020,70.50,0.032297
46.2342,11.7830,70.38,0.032958
46.2707,11.7830,70.00,0.033157
46.3061,11.7830,70.25,0.032208
46.3429,11.7830,70.00,0.032779
46.3798,11.7830,70.12,0.033571
46.4170,11.7830,70.25,0.033991
46.4532,11.7830,70.25,0.032300
46.4886,11.7830,70.25,0.032232
46.5240,11.7830,70.25,0.032263
46.5618,11.7830,70.25,0.033737
46.5972,11.7830,70.12,0.032301
46.6338,11.7830,70.25,0.033332
46.6706,11.7830,69.75,0.032846
46.7060,11.7830,70.00,0.032269
46.7414,11.7830,70.12,0.032267
46.7789,11.7830,70.12,0.033373
46.8150,11.7830,70.12,0.032983
46.8511,11.7830,70.12,0.032926
46.8872,11.7830,70.25,0.032271
46.9232,11.7830,70.25,0.032771
46.9587,11.7830,70.25,0.032339
46.9955,11.7830,70.38,0.032934
47.0308,11.7830,70.50,0.032274
47.0679,11.7830,70.38,0.033660
47.1040,11.7830,70.38,0.032245
47.1406,11.7830,70.38,0.033289
47.1767,11.7830,70.38,0.032964
47.2115,11.7865,70.12,0.030868
47.2474,11.7900,70.38,0.032550
47.2840,11.7900,70.38,0.033319
47.3201,11.7900,70.25,0.032208
47.3556,11.7900,70.25,0.032346
47.3910,11.7900,70.25,0.032322
47.4291,11.7900,70.12,0.033976
47.4645,11.7900,70.25,0.032321
47.5005,11.7900,70.38,0.032836
47.5367,11.7900,70.50,0.032246
47.5707,11.7900,70.50,0.030891
47.6063,11.7900,70.38,0.032490
47.6445,11.7900,70.25,0.034067
47.6784,11.7900,70.50,0.030763
47.7125,11.7900,70.50,0.030927
47.7487,11.7900,70.50,0.032286
47.7841,11.7900,70.50,0.032280
47.8194,11.7900,70.38,0.032288
47.8557,11.7900,70.38,0.032375
47.8910,11.7900,70.50,0.032222
47.9265,11.7900,70.62,0.032346
47.9625,11.7900,70.50,0.032206
47.9980,11.7900,70.62,0.032294
48.0320,11.7900,70.62,0.030843
48.0681,11.7900,70.75,0.032308
48.1042,11.7900,70.62,0.032755
48.1410,11.6090,70.62,0.033437
48.1784,11.4280,70.50,0.033188
48.2158,11.4280,70.25,0.034103
48.2513,11.4280,70.50,0.032420
48.2881,11.4280,70.38,0.032759
48.3243,11.4280,70.50,0.033021
48.3617,11.4280,70.38,0.034052
48.3978,11.4280,70.38,0.032197
48.4343,11.4280,70.50,0.033209
48.4695,11.4280,70.38,0.032125
48.5071,11.4280,70.38,0.033449
48.5425,11.4280,70.38,0.032318
48.5800,11.4280,70.25,0.034204
48.6148,11.4280,70.50,0.030911
48.6505,11.4280,70.50,0.032507
48.6860,11.4280,70.38,0.032405
48.7221,11.4280,70.38,0.032245
48.7577,11.4280,70.38,0.032384
48.7932,11.4280,70.38,0.032422
48.8294,11.4280,70.38,0.032270
48.8634,11.4280,70.38,0.030890
48.8990,11.4280,70.62,0.032472
48.9368,11.4280,70.38,0.033524
48.9730,11.4280,70.38,0.033063
49.0093,11.4280,70.50,0.033112
49.0456,11.4280,70.50,0.032495
49.0811,11.4280,70.50,0.032296
49.1166,11.4280,70.62,0.032386
49.1535,11.6800,70.50,0.032935
49.1893,11.9320,70.50,0.032361
49.2262,11.9320,70.50,0.033544
49.2625,11.9320,70.50,0.032453
49.2986,11.9320,70.50,0.032806
49.3353,11.9320,70.38,0.033358
49.3722,11.9320,70.25,0.032976
49.4078,11.9320,70.38,0.032489
49.4438,11.9320,70.38,0.032678
49.4802,11.9320,70.38,0.032543
49.5164,11.9320,70.50,0.033000
49.5519,11.9320,70.50,0.032386
49.5892,11.9320,70.50,0.033235
49.6248,11.9320,70.50,0.032386
49.6614,11.9320,70.50,0.033307
49.6984,11.9320,70.50,0.033074
49.7347,11.9320,70.38,0.033104
49.7702,11.9320,70.38,0.032387
49.8072,11.9320,70.25,0.032851
49.8439,11.9320,70.38,0.033404
49.8806,11.9320,70.50,0.033613
49.9170,11.9320,70.50,0.032421
49.9526,11.9320,70.50,0.032415
49.9881,11.9320,70.50,0.032373
50.0244,11.9320,70.50,0.032373
50.0603,11.9320,70.62,0.032795
50.0959,11.9320,70.75,0.032420
50.1323,11.9320,70.62,0.032506
50.1679,11.9320,70.62,0.032432
50.2034,11.8285,70.62,0.032458
50.2406,11.7250,70.50,0.032836
50.2767,11.7250,70.50,0.032928
50.3134,11.7250,70.38,0.033327
50.3505,11.7250,70.25,0.033136
50.3879,11.7250,70.38,0.034097
50.4235,11.7250,70.50,0.032436
50.4603,11.7250,70.50,0.032688
50.4964,11.7250,70.50,0.033002
50.5339,11.7250,70.50,0.034133
50.5701,11.7250,70.25,0.032245
50.6068,11.7250,70.38,0.033406
50.6424,11.7250,70.38,0.032410
50.6799,11.7250,70.38,0.033490
50.7154,11.7250,70.50,0.032373
50.7528,11.7250,70.50,0.034143
50.7876,11.7250,70.50,0.030921
50.8231,11.7250,70.50,0.032417
50.8586,11.7250,70.62,0.032352
50.8948,11.7250,70.50,0.032337
50.9304,11.7250,70.62,0.032413
50.9660,11.7250,70.75,0.032465
51.0024,11.7250,70.75,0.032459
51.0364,11.7250,70.75,0.030904
51.0720,11.7250,70.62,0.032450
51.1097,11.7250,70.50,0.033530
51.1459,11.7250,70.50,0.032963
51.1820,11.7250,70.62,0.032959
51.2183,11.6125,70.75,0.032420
51.2542,11.5000,70.75,0.032398
51.2896,11.5000,70.75,0.032333
51.3265,11.5000,70.75,0.032939
51.3620,11.5000,70.75,0.032304
51.3990,11.5000,70.62,0.033621
51.4354,11.5000,70.50,0.032518
51.4715,11.5000,70.50,0.032862
51.5082,11.5000,70.38,0.033444
51.5450,11.5000,70.50,0.032911
51.5805,11.5000,70.50,0.032374
51.6166,11.5000,70.50,0.032756
51.6531,11.5000,70.62,0.032550
51.6893,11.5000,70.62,0.033105
51.7250,11.5000,70.62,0.032540
51.7625,11.5000,70.75,0.033440
51.7982,11.5000,70.62,0.032506
51.8349,11.5000,70.62,0.033431
51.8720,11.5000,70.50,0.033208
51.9084,11.5000,70.50,0.033242
51.9441,11.5000,70.62,0.032473
51.9810,11.5000,70.50,0.032778
52.0170,11.5000,70.62,0.032665
52.0533,11.5000,70.62,0.033149
52.0905,11.5000,70.50,0.033276
52.1275,11.6700,70.38,0.033654
52.1643,11.8400,70.38,0.033330
52.2012,11.8400,70.50,0.032872
52.2372,11.8400,70.62,0.032825
52.2740,11.8400,70.62,0.033418
52.3113,11.8400,70.50,0.033406
52.3473,11.8400,70.38,0.032770
52.3834,11.8400,70.38,0.032890
52.4197,11.8400,70.38,0.032405
52.4560,11.8400,70.38,0.033161
52.4928,11.8400,70.50,0.033432
52.5291,11.8400,70.50,0.032391
52.5660,11.8400,70.50,0.033677
52.6017,11.8400,70.62,0.032466
52.6386,11.8400,70.62,0.033036
52.6728,11.8400,70.62,0.031052
52.7097,11.8400,70.75,0.033556
52.7460,11.8400,70.50,0.032396
52.7822,11.8400,70.38,0.033015
52.8178,11.8400,70.38,0.032417
52.8542,11.8400,70.38,0.032500
52.8897,11.8400,70.62,0.032402
52.9260,11.8400,70.62,0.033074
