Timestamp (s),Power (W),Temperature (°C),Inference Time (s)
446.6815,6.2330,62.30,0.048138
446.7367,6.2330,61.76,0.048585
446.7942,6.2330,61.22,0.048488
446.8506,6.2330,61.49,0.049166
446.9077,6.2290,61.76,0.048338
446.9643,6.2250,61.49,0.049225
447.0215,6.2250,61.49,0.048501
447.0776,6.2250,61.49,0.048843
447.1346,6.2250,61.49,0.048325
447.1905,6.2250,61.76,0.048193
447.2482,6.2250,61.76,0.048924
447.3047,6.2250,61.22,0.049334
447.3597,6.2250,61.49,0.046113
447.4149,6.2250,62.03,0.048016
447.4714,6.2250,61.49,0.047809
447.5264,6.2250,61.22,0.047712
447.5829,6.2250,61.49,0.047752
447.6392,6.2250,61.49,0.049282
447.6960,6.2250,61.49,0.048023
447.7518,6.2250,61.22,0.048396
447.8094,6.2250,61.76,0.048835
447.8645,6.2250,62.03,0.047859
447.9199,6.1990,62.03,0.045919
447.9706,6.1990,61.76,0.044104
448.0235,6.1990,61.76,0.044567
448.0750,6.1990,61.76,0.044793
448.1283,6.1990,61.76,0.044837
448.1829,6.1990,61.22,0.047373
448.2397,6.1990,61.76,0.047988
448.2971,6.1990,62.03,0.050363
448.3537,6.1990,61.22,0.048108
448.4098,6.1990,61.49,0.048733
448.4662,6.1990,61.22,0.047690
448.5217,6.1990,62.03,0.048060
448.5755,6.1990,62.03,0.045045
448.6288,6.1990,62.03,0.046463
448.6844,6.1990,62.03,0.047501
448.7390,6.1990,62.30,0.047332
448.7922,6.1990,61.22,0.044116
448.8426,6.1990,62.30,0.043648
448.8951,6.1990,62.03,0.044567
448.9465,6.1990,61.49,0.044365
449.0004,6.1990,61.49,0.045922
449.0554,6.1990,62.03,0.048088
449.1125,6.2140,61.49,0.047807
449.1640,6.2140,61.76,0.044712
449.2167,6.2140,62.30,0.044730
449.2687,6.2140,61.76,0.045349
449.3227,6.2140,61.76,0.045929
449.3764,6.2140,61.49,0.046762
449.4335,6.2140,62.03,0.048496
449.4884,6.2140,62.30,0.047649
449.5456,6.2140,62.03,0.048420
449.6014,6.2140,62.03,0.048441
449.6577,6.2140,61.76,0.047491
449.7128,6.2140,61.22,0.048047
449.7694,6.2140,61.22,0.047831
449.8249,6.2140,61.22,0.048054
449.8822,6.2120,61.76,0.048939
449.9379,6.2100,62.03,0.048157
449.9951,6.2100,61.76,0.048734
450.0503,6.2100,61.22,0.047814
450.1076,6.2100,62.03,0.048809
450.1612,6.2100,61.49,0.046041
450.2141,6.2100,61.76,0.044676
450.2659,6.2100,61.76,0.045027
450.3198,6.2100,61.76,0.045677
450.3746,6.2100,61.76,0.047905
450.4319,6.2100,61.76,0.048471
450.4882,6.2100,62.03,0.048724
450.5451,6.2100,62.03,0.048219
450.6003,6.2100,62.03,0.048015
450.6582,6.2100,61.76,0.049095
450.7135,6.2100,62.03,0.048323
450.7697,6.2100,61.49,0.047839
450.8216,6.2100,62.03,0.044651
450.8741,6.2100,62.03,0.044046
450.9254,6.2100,61.22,0.044596
450.9784,6.2100,62.03,0.044765
451.0300,6.2100,61.76,0.044802
451.0874,6.2060,62.03,0.048772
451.1438,6.2020,61.49,0.048819
451.2006,6.2020,62.03,0.047748
451.2553,6.2020,61.76,0.047477
451.3137,6.2020,61.49,0.049575
451.3697,6.2020,62.30,0.048675
451.4265,6.2020,61.49,0.048184
451.4831,6.2020,61.49,0.048949
451.5405,6.2020,61.49,0.048879
451.6127,6.2020,61.76,0.065027
451.6695,6.2020,61.49,0.048268
451.7246,6.2020,61.76,0.047843
451.7817,6.2020,61.76,0.048554
451.8363,6.2020,61.76,0.047519
451.8941,6.1850,62.03,0.048959
451.9510,6.1680,61.76,0.049160
452.0090,6.1680,62.03,0.048914
452.0641,6.1680,61.76,0.048016
452.1206,6.1680,62.03,0.047641
452.1769,6.1680,62.03,0.048836
452.2333,6.1680,62.30,0.047897
452.2897,6.1680,61.76,0.049402
452.3466,6.1680,61.76,0.047748
452.4018,6.1680,61.76,0.048157
452.4574,6.1680,61.22,0.047392
452.5124,6.1680,61.76,0.048307
452.5688,6.1680,61.49,0.047170
452.6241,6.1680,62.03,0.048341
452.6788,6.1680,61.49,0.046536
452.7333,6.1680,61.76,0.047373
452.7895,6.1680,62.03,0.047677
452.8433,6.1680,61.76,0.046637
452.9007,6.1835,62.03,0.049250
452.9554,6.1990,61.49,0.047683
453.0122,6.1990,61.76,0.048670
453.0664,6.1990,61.49,0.047558
453.1228,6.1990,61.76,0.048348
453.1776,6.1990,61.76,0.047950
453.2325,6.1990,62.30,0.046617
453.2869,6.1990,61.76,0.047568
453.3434,6.1990,61.49,0.048082
453.3972,6.1990,61.22,0.046888
453.4527,6.1990,61.76,0.047307
453.5075,6.1990,61.49,0.047759
453.5637,6.1990,61.49,0.047704
453.6183,6.1990,61.49,0.047916
453.6742,6.1990,62.03,0.047359
453.7292,6.1990,61.49,0.048168
453.7848,6.1990,61.76,0.047419
453.8392,6.1990,62.03,0.047448
453.8953,6.1990,61.76,0.047946
453.9491,6.1990,61.49,0.046612
454.0046,6.1990,62.03,0.047127
454.0594,6.1990,61.76,0.047972
454.1139,6.1990,62.03,0.046399
454.1678,6.1990,61.76,0.047017
454.2229,6.1990,62.03,0.047034
454.2776,6.1990,62.03,0.047925
454.3334,6.1990,62.03,0.047286
454.3892,6.1990,61.76,0.049195
454.4472,6.1990,62.03,0.049708
454.5010,6.1990,61.49,0.046916
454.5574,6.1990,61.49,0.048196
454.6122,6.1990,62.03,0.047624
454.6686,6.1990,62.03,0.048127
454.7221,6.1990,62.03,0.046672
454.7780,6.1990,62.30,0.047526
454.8327,6.1990,61.76,0.047847
454.8896,6.2120,62.03,0.048355
454.9446,6.2250,62.03,0.047801
454.9997,6.2250,61.22,0.046583
455.0546,6.2250,61.49,0.048106
455.1097,6.2250,61.76,0.046877
455.1646,6.2250,61.76,0.048178
455.2200,6.2250,61.76,0.047257
455.2744,6.2250,62.03,0.047688
455.3300,6.2250,62.03,0.047075
455.3855,6.2250,62.03,0.048182
455.4422,6.2250,62.03,0.048420
455.4974,6.2250,61.49,0.048256
455.5533,6.2250,62.30,0.047601
455.6072,6.2250,62.03,0.047029
455.6636,6.2250,61.76,0.048208
455.7184,6.2250,61.22,0.047905
455.7743,6.2250,61.76,0.047563
455.8276,6.2250,61.76,0.046450
455.8796,6.2250,62.03,0.044049
455.9307,6.2250,62.03,0.044367
455.9833,6.2250,61.22,0.044463
456.0346,6.2250,62.03,0.044571
456.0911,6.2120,61.49,0.048298
456.1468,6.1990,61.49,0.048049
456.2029,6.1990,62.30,0.047769
456.2576,6.1990,62.03,0.047829
456.3154,6.1990,61.76,0.048607
456.3705,6.1990,62.03,0.047501
456.4282,6.1990,62.03,0.048673
456.4837,6.1990,61.76,0.048436
456.5406,6.1990,61.49,0.048098
456.5970,6.1990,62.03,0.049269
456.6537,6.1990,61.49,0.048306
456.7093,6.1990,61.22,0.048615
456.7665,6.1990,61.49,0.048290
456.8218,6.1990,61.76,0.048108
456.8798,6.1875,61.76,0.049317
456.9351,6.1760,62.03,0.047620
456.9923,6.1760,61.76,0.048418
457.0476,6.1760,62.03,0.048028
457.1060,6.1760,62.03,0.049798
457.1616,6.1760,61.76,0.048598
457.2181,6.1760,62.03,0.048019
457.2737,6.1760,61.49,0.048506
457.3315,6.1760,62.30,0.048901
457.3880,6.1760,62.03,0.049060
457.4446,6.1760,61.76,0.047765
457.5000,6.1760,62.03,0.048120
457.5572,6.1760,61.49,0.048305
457.6135,6.1760,61.49,0.049309
457.6703,6.1760,61.49,0.048188
457.7267,6.1760,62.03,0.049565
457.7838,6.1760,62.03,0.048241
457.8399,6.1760,61.76,0.048680
457.8985,6.1815,61.76,0.049823
457.9539,6.1870,62.03,0.047735
458.0102,6.1870,61.76,0.047454
458.0611,6.1870,62.03,0.044119
458.1136,6.1870,61.76,0.044382
458.1652,6.1870,61.76,0.044851
458.2187,6.1870,62.03,0.045428
458.2741,6.1870,61.49,0.048146
458.3320,6.1870,61.49,0.049393
458.3876,6.1870,62.30,0.048373
458.4452,6.1870,62.03,0.049116
458.5006,6.1870,61.76,0.048381
458.5569,6.1870,62.30,0.047998
458.6119,6.1870,62.03,0.047887
458.6689,6.1870,62.03,0.047662
458.7245,6.1870,62.30,0.048476
458.7825,6.1870,62.30,0.049008
458.8385,6.1870,62.03,0.048846
458.8960,6.1815,61.76,0.048760
458.9530,6.1760,61.76,0.049396
459.0094,6.1760,61.76,0.048337
459.0672,6.1760,61.49,0.050764
459.1245,6.1760,61.49,0.048201
459.1803,6.1760,61.76,0.048684
459.2369,6.1760,62.30,0.048198
459.2917,6.1760,62.30,0.047351
459.3438,6.1760,62.30,0.044083
459.3942,6.1760,61.49,0.043721
459.4466,6.1760,61.49,0.044149
459.4978,6.1760,62.03,0.044390
459.5502,6.1760,61.49,0.044380
459.6050,6.1760,62.30,0.047977
459.6633,6.1760,62.30,0.049490
459.7177,6.1760,62.03,0.047121
459.7747,6.1760,62.03,0.048590
459.8299,6.1760,62.03,0.048089
459.8890,6.1985,61.49,0.049935
459.9444,6.2210,61.76,0.048161
460.0006,6.2210,61.49,0.047736
460.0557,6.2210,61.49,0.048337
460.1098,6.2210,61.49,0.045766
460.1610,6.2210,61.76,0.044562
460.2144,6.2210,61.76,0.045212
460.2662,6.2210,62.03,0.045060
460.3224,6.2210,61.49,0.048065
460.3784,6.2210,61.76,0.049021
460.4341,6.2210,61.49,0.047481
460.4892,6.2210,61.22,0.048142
460.5452,6.2210,61.76,0.047820
460.5996,6.2210,61.76,0.047693
460.6557,6.2210,62.03,0.047832
460.7106,6.2210,61.76,0.047480
460.7673,6.2210,61.76,0.048376
460.8214,6.2210,61.49,0.047091
460.8790,6.2155,62.03,0.049199
460.9333,6.2100,61.76,0.046933
460.9893,6.2100,61.76,0.047424
461.0416,6.2100,61.76,0.045595
461.0964,6.2100,61.49,0.046814
461.1497,6.2100,62.03,0.046365
461.2056,6.2100,62.03,0.047696
461.2605,6.2100,62.30,0.048115
461.3167,6.2100,61.22,0.047869
461.3714,6.2100,61.49,0.047903
461.4276,6.2100,61.76,0.047664
461.4827,6.2100,61.76,0.048225
461.5389,6.2100,61.22,0.047668
461.5931,6.2100,62.30,0.047222
461.6492,6.2100,62.03,0.047834
461.7046,6.2100,62.03,0.048773
461.7600,6.2100,60.95,0.047048
461.8149,6.2100,61.76,0.047932
461.8711,6.2100,62.03,0.047760
461.9274,6.2140,62.30,0.049371
461.9853,6.2180,61.76,0.049418
462.0417,6.2180,62.03,0.049487
462.0992,6.2180,62.30,0.049296
462.1564,6.2180,61.49,0.050076
462.2136,6.2180,62.03,0.048908
462.2703,6.2180,62.03,0.049741
462.3300,6.2180,62.03,0.051345
462.3857,6.2180,62.03,0.048872
462.4425,6.2180,62.03,0.048583
462.4981,6.2180,61.49,0.048560
462.5567,6.2180,62.30,0.049972
462.6131,6.2180,62.03,0.049576
462.6706,6.2180,61.76,0.049007
462.7283,6.2180,62.03,0.050634
462.7800,6.2180,62.03,0.043655
462.8303,6.2180,62.30,0.043665
462.8826,6.2180,62.03,0.044281
462.9336,6.2180,61.49,0.044189
462.9859,6.2180,62.03,0.044399
463.0511,6.2275,61.76,0.058449
463.1741,6.2370,61.49,0.114657
463.2664,6.2370,62.03,0.085306
463.3700,6.2370,61.49,0.095187
463.5095,6.2370,61.76,0.132532
463.6175,6.2370,61.76,0.099704
463.7162,6.2370,61.76,0.091720
463.8308,6.2370,61.49,0.106954
463.9264,6.2370,61.22,0.088746
463.9789,6.2370,61.22,0.044846
464.0301,6.2370,61.22,0.044345
464.0888,5.8970,61.49,0.050965
464.1454,5.5570,62.03,0.049649
464.2023,5.5570,61.49,0.049116
464.2594,5.5570,61.76,0.050152
464.3158,5.5570,61.22,0.047879
464.3727,5.5570,61.49,0.049968
464.4302,5.5570,61.76,0.049425
464.4856,5.5570,61.49,0.048513
464.5420,5.5570,61.49,0.048473
464.5989,5.5570,61.76,0.050048
464.6544,5.5570,61.49,0.047369
464.7108,5.5570,61.49,0.049464
464.7673,5.5570,61.76,0.048615
464.8239,5.5570,61.49,0.049637
464.8828,5.8720,61.49,0.051160
464.9400,6.1870,61.49,0.050033
464.9962,6.1870,62.30,0.048510
465.0525,6.1870,61.49,0.049580
465.1080,6.1870,61.76,0.047613
465.1617,6.1870,62.03,0.046620
465.2136,6.1870,61.49,0.044115
465.2646,6.1870,61.22,0.044246
465.3167,6.1870,61.76,0.044449
465.3676,6.1870,61.49,0.044250
465.4220,6.1870,60.95,0.046587
465.4765,6.1870,61.22,0.047392
465.5321,6.1870,61.76,0.047864
465.5856,6.1870,61.76,0.046727
465.6389,6.1870,62.03,0.045432
465.6904,6.1870,61.76,0.044687
465.7429,6.1870,61.76,0.044820
465.7953,6.1870,62.03,0.045600
465.8510,6.1870,61.49,0.047601
465.9058,6.2080,61.49,0.047967
465.9614,6.2290,62.03,0.047253
466.0165,6.2290,62.03,0.048408
466.0718,6.2290,61.76,0.047483
466.1266,6.2290,61.49,0.047952
466.1825,6.2290,61.76,0.047767
466.2365,6.2290,61.76,0.047064
466.2951,6.2290,61.76,0.050477
466.3505,6.2290,61.76,0.048329
466.4066,6.2290,61.76,0.048120
466.4609,6.2290,62.03,0.047324
466.5172,6.2290,62.30,0.048271
466.5693,6.2290,62.03,0.045336
466.6214,6.2290,61.76,0.044288
466.6720,6.2290,62.03,0.043920
466.7236,6.2290,62.03,0.043925
466.7748,6.2290,62.03,0.044387
466.8300,6.2290,61.76,0.047353
466.8861,6.2235,62.30,0.049247
466.9427,6.2180,61.22,0.048048
466.9972,6.2180,62.03,0.047590
467.0532,6.2180,61.49,0.047861
467.1072,6.2180,61.22,0.047197
467.1638,6.2180,62.03,0.048500
467.2184,6.2180,61.76,0.047715
467.2742,6.2180,61.49,0.047758
467.3295,6.2180,62.03,0.048382
467.3858,6.2180,62.03,0.048058
467.4410,6.2180,62.30,0.048173
467.4963,6.2180,61.76,0.047210
467.5502,6.2180,62.03,0.047158
467.6054,6.2180,61.76,0.047205
467.6604,6.2180,61.76,0.047952
467.7168,6.2180,62.03,0.048111
467.7719,6.2180,61.49,0.048301
467.8270,6.2180,61.76,0.047242
467.8829,6.2120,62.30,0.049024
467.9380,6.2060,61.76,0.046897
467.9932,6.2060,61.49,0.048044
468.0493,6.2060,61.49,0.048091
468.1036,6.2060,61.49,0.047442
468.1602,6.2060,61.49,0.048637
468.2148,6.2060,61.49,0.047710
468.2724,6.2060,61.49,0.049572
468.3275,6.2060,61.76,0.048457
468.3841,6.2060,61.76,0.048528
468.4383,6.2060,61.76,0.047347
468.4941,6.2060,61.76,0.047867
468.5490,6.2060,62.30,0.047905
468.6051,6.2060,62.30,0.047711
468.6601,6.2060,61.76,0.048320
468.7165,6.2060,61.76,0.048086
468.7716,6.2060,62.30,0.048461
468.8278,6.2060,61.76,0.048018
468.8831,6.2060,61.49,0.048458
468.9388,6.2060,61.49,0.047537
468.9930,6.2060,62.03,0.047160
469.0483,6.2060,62.03,0.047215
469.1029,6.2060,61.76,0.047888
469.1595,6.2060,61.76,0.048278
469.2149,6.2060,61.76,0.048324
469.2680,6.2060,61.76,0.045192
469.3195,6.2060,62.03,0.044738
469.3715,6.2060,61.76,0.044292
469.4242,6.2060,61.76,0.045785
469.4779,6.2060,61.49,0.045987
469.5324,6.2060,62.03,0.047536
469.5888,6.2060,61.76,0.048520
469.6436,6.2060,61.49,0.048023
469.7016,6.2060,62.30,0.049936
469.7563,6.2060,62.30,0.048038
469.8127,6.2060,61.49,0.048472
469.8688,6.2060,61.22,0.049326
469.9266,6.2100,61.49,0.048974
469.9822,6.2100,61.76,0.048587
470.0391,6.2100,61.22,0.048888
470.0952,6.2100,62.03,0.048830
470.1510,6.2100,61.49,0.047541
470.2060,6.2100,61.76,0.048037
470.2644,6.2100,61.49,0.050043
470.3197,6.2100,61.76,0.048501
470.3753,6.2100,61.76,0.047839
470.4307,6.2100,62.03,0.048355
470.4862,6.2100,62.03,0.047271
470.5416,6.2100,62.03,0.048104
470.5971,6.2100,61.76,0.047523
470.6515,6.2100,62.03,0.047619
470.7076,6.2100,61.22,0.047953
470.7615,6.2100,61.76,0.046874
470.8179,6.2100,62.03,0.048301
470.8722,6.2100,61.49,0.047309
470.9295,6.2025,61.76,0.049552
470.9841,6.1950,62.03,0.047302
471.0408,6.1950,62.03,0.048422
471.0951,6.1950,61.49,0.047480
471.1512,6.1950,61.76,0.048122
471.2061,6.1950,62.30,0.047948
471.2620,6.1950,61.76,0.047786
471.3175,6.1950,62.03,0.048634
471.3734,6.1950,61.76,0.047506
471.4280,6.1950,61.76,0.047721
471.4840,6.1950,62.03,0.048128
471.5386,6.1950,61.76,0.047743
471.5945,6.1950,61.49,0.047881
471.6501,6.1950,61.49,0.048648
471.7056,6.1950,62.03,0.047460
471.7609,6.1950,61.49,0.048154
471.8162,6.1950,61.22,0.047290
471.8703,6.1950,62.03,0.047290
471.9299,6.1950,62.03,0.050917
471.9867,6.1950,62.03,0.049793
472.0452,6.1950,61.22,0.050498
472.1003,6.1950,61.76,0.048163
472.1572,6.1950,61.49,0.048785
472.2135,6.1950,61.49,0.049529
472.2722,6.1950,61.49,0.050352
472.3261,6.1950,61.22,0.046751
472.3784,6.1950,62.30,0.044327
472.4295,6.1950,62.03,0.044286
472.4820,6.1950,62.03,0.044398
472.5330,6.1950,62.03,0.044246
472.5859,6.1950,62.03,0.044415
472.6403,6.1950,62.30,0.047662
472.6949,6.1950,61.76,0.046466
472.7462,6.1950,61.49,0.044625
472.7990,6.1950,61.76,0.044771
472.8517,6.1950,61.76,0.045827
472.9047,6.1950,62.03,0.045230
472.9603,6.2005,62.03,0.048872
473.0166,6.2060,61.49,0.048060
473.0714,6.2060,61.76,0.048110
473.1241,6.2060,62.03,0.044700
473.1764,6.2060,62.03,0.045552
473.2289,6.2060,62.03,0.044863
473.2810,6.2060,62.03,0.045382
473.3354,6.2060,62.03,0.046547
473.3903,6.2060,61.49,0.048042
473.4464,6.2060,61.76,0.048244
473.5014,6.2060,61.76,0.047724
473.5566,6.2060,62.03,0.047317
473.6119,6.2060,61.76,0.048315
473.6668,6.2060,61.76,0.047004
473.7219,6.2060,61.76,0.048074
473.7791,6.2060,62.30,0.049300
473.8339,6.2060,61.22,0.047605
473.8897,6.2005,62.03,0.047867
473.9443,6.1950,62.30,0.047286
474.0018,6.1950,61.76,0.049678
474.0562,6.1950,61.76,0.047496
474.1114,6.1950,61.76,0.047455
474.1654,6.1950,61.76,0.047182
474.2215,6.1950,62.03,0.047981
474.2767,6.1950,62.30,0.047544
474.3330,6.1950,62.30,0.047817
474.3872,6.1950,62.03,0.047318
474.4432,6.1950,61.49,0.047697
474.4979,6.1950,61.76,0.047776
474.5540,6.1950,61.49,0.047970
474.6082,6.1950,61.76,0.047295
474.6640,6.1950,61.76,0.047721
474.7187,6.1950,61.49,0.047941
474.7726,6.1950,61.76,0.045835
474.8238,6.1950,61.49,0.044496
474.8754,6.1950,61.76,0.043863
474.9276,6.1950,61.76,0.045363
474.9831,6.2140,62.03,0.046837
475.0377,6.2140,61.76,0.047695
475.0937,6.2140,62.03,0.047552
475.1495,6.2140,62.30,0.048823
475.2051,6.2140,61.22,0.047147
475.2598,6.2140,62.30,0.047982
475.3149,6.2140,61.76,0.046942
475.3700,6.2140,62.03,0.047894
475.4275,6.2140,61.22,0.049478
475.4825,6.2140,61.76,0.048038
475.5387,6.2140,62.03,0.048309
475.5933,6.2140,61.76,0.047556
475.6498,6.2140,61.76,0.048358
475.7052,6.2140,61.76,0.048251
475.7605,6.2140,61.49,0.047407
475.8123,6.2140,62.30,0.044612
475.8638,6.2140,61.76,0.043927
475.9149,6.2140,62.30,0.044449
475.9671,6.2140,62.03,0.044333
476.0180,6.2140,62.30,0.044199
476.0722,6.2140,61.76,0.046268
476.1275,6.2045,62.03,0.048492
476.1839,6.1950,61.76,0.048030
476.2376,6.1950,61.49,0.046812
476.2942,6.1950,61.49,0.048289
476.3496,6.1950,61.76,0.048130
476.4050,6.1950,62.30,0.047406
476.4600,6.1950,61.76,0.048238
476.5168,6.1950,61.76,0.048784
476.5719,6.1950,61.76,0.048362
476.6275,6.1950,62.03,0.047558
476.6818,6.1950,61.49,0.047489
476.7357,6.1950,62.03,0.045695
476.7862,6.1950,62.03,0.043815
476.8381,6.1950,62.30,0.043999
476.8897,6.1950,61.49,0.044851
476.9423,6.1950,61.22,0.044673
476.9958,6.1950,61.49,0.046757
477.0509,6.1950,62.03,0.046686
477.1058,6.1950,62.03,0.047880
477.1609,6.1950,62.03,0.047072
477.2161,6.1950,62.30,0.047514
477.2727,6.1950,62.30,0.048430
477.3275,6.1950,61.76,0.047877
477.3844,6.1950,62.03,0.048578
477.4390,6.1950,62.03,0.047781
477.4954,6.1950,62.03,0.048190
477.5502,6.1950,61.76,0.047812
477.6062,6.1950,62.03,0.047703
477.6605,6.1950,61.49,0.047461
477.7164,6.1950,62.03,0.047697
477.7712,6.1950,62.03,0.047875
477.8275,6.1950,62.30,0.048011
477.8831,6.2065,61.76,0.048706
477.9395,6.2180,62.03,0.047903
477.9948,6.2180,62.30,0.048309
478.0517,6.2180,61.76,0.048175
478.1066,6.2180,62.30,0.047900
478.1623,6.2180,62.30,0.047616
478.2169,6.2180,61.76,0.047755
478.2728,6.2180,61.76,0.047778
478.3274,6.2180,62.03,0.047846
478.3831,6.2180,62.30,0.047581
478.4379,6.2180,62.03,0.047802
478.4941,6.2180,62.30,0.047916
478.5488,6.2180,62.30,0.047738
478.6045,6.2180,61.76,0.047785
478.6587,6.2180,61.76,0.047553
478.7152,6.2180,62.03,0.048525
478.7700,6.2180,61.49,0.047784
478.8253,6.2180,62.03,0.047545
478.8806,6.2160,62.30,0.048626
478.9371,6.2140,61.76,0.047945
478.9908,6.2140,61.76,0.046888
479.0460,6.2140,61.76,0.047175
479.0999,6.2140,62.03,0.046978
479.1557,6.2140,61.76,0.047355
479.2105,6.2140,62.30,0.047856
479.2648,6.2140,61.76,0.046008
479.3196,6.2140,62.03,0.047995
479.3751,6.2140,61.76,0.047529
479.4312,6.2140,62.03,0.049257
479.4865,6.2140,61.76,0.047370
479.5414,6.2140,61.76,0.047900
479.5964,6.2140,61.49,0.047059
479.6514,6.2140,61.49,0.047959
479.7066,6.2140,61.76,0.047225
479.7617,6.2140,61.76,0.048035
479.8133,6.2140,62.03,0.043801
479.8639,6.2140,62.30,0.044035
479.9166,6.2140,62.03,0.045000
479.9684,6.2160,61.76,0.045143
480.0246,6.2180,62.30,0.047354
480.0783,6.2180,62.30,0.046973
480.1348,6.2180,62.30,0.048404
480.1898,6.2180,62.30,0.048095
480.2465,6.2180,62.03,0.048589
480.3026,6.2180,62.03,0.048960
480.3590,6.2180,62.03,0.048114
480.4129,6.2180,61.76,0.046970
480.4644,6.2180,62.03,0.043745
480.5148,6.2180,61.76,0.043772
480.5671,6.2180,62.30,0.044610
480.6186,6.2180,61.76,0.044659
480.6720,6.2180,62.03,0.045589
480.7257,6.2180,62.03,0.046930
480.7815,6.2180,62.03,0.047875
480.8370,6.2180,62.03,0.048344
480.8950,6.2235,62.03,0.050105
480.9510,6.2290,62.30,0.048757
481.0095,6.2290,61.49,0.050439
481.0651,6.2290,62.30,0.048943
481.1221,6.2290,61.76,0.049068
481.1792,6.2290,61.76,0.050121
481.2366,6.2290,62.30,0.049527
481.2934,6.2290,61.76,0.049971
481.3502,6.2290,62.03,0.048885
481.4071,6.2290,62.03,0.049933
481.4653,6.2290,62.03,0.050199
481.5212,6.2290,61.49,0.048959
481.5802,6.2290,62.30,0.050945
481.6374,6.2290,62.30,0.050390
481.6951,6.2290,62.30,0.049748
481.7517,6.2290,61.22,0.049749
481.8105,6.2290,62.03,0.050699
481.8675,6.2175,62.03,0.050065
481.9266,6.2060,62.03,0.050027
481.9831,6.2060,61.76,0.049741
482.0409,6.2060,62.03,0.049656
482.0982,6.2060,61.22,0.050635
482.1549,6.2060,62.30,0.048344
482.2121,6.2060,61.76,0.050408
482.2704,6.2060,61.76,0.050143
482.3268,6.2060,61.49,0.049406
482.3839,6.2060,62.03,0.049214
482.4397,6.2060,61.76,0.049088
482.4974,6.2060,61.22,0.049889
482.5534,6.2060,61.76,0.049223
482.6119,6.2060,62.03,0.050446
482.6686,6.2060,62.03,0.049730
482.7266,6.2060,62.03,0.049991
482.7840,6.2060,62.03,0.050349
482.8409,6.2060,61.76,0.049100
482.8980,6.2100,61.76,0.050180
482.9560,6.2140,62.30,0.049596
483.0125,6.2140,62.30,0.049486
483.0698,6.2140,62.03,0.049275
483.1260,6.2140,62.03,0.049205
483.1829,6.2140,62.03,0.048876
483.2409,6.2140,62.03,0.051101
483.2985,6.2140,61.76,0.049576
483.3546,6.2140,62.03,0.049060
483.4130,6.2140,61.76,0.050199
483.4676,6.2140,62.03,0.047713
483.5257,6.2140,62.30,0.050203
483.5815,6.2140,62.30,0.048793
483.6374,6.2140,62.30,0.047577
483.6915,6.2140,61.76,0.047316
483.7486,6.2140,62.03,0.048856
483.8036,6.2140,61.49,0.047431
483.8587,6.2140,62.03,0.047035
483.9136,6.2080,62.30,0.047827
483.9693,6.2020,62.30,0.047266
484.0238,6.2020,62.30,0.047631
484.0798,6.2020,62.03,0.047990
484.1349,6.2020,62.03,0.048346
484.1900,6.2020,62.03,0.047041
484.2449,6.2020,62.03,0.047925
484.3020,6.2020,61.76,0.048940
484.3566,6.2020,62.30,0.047778
484.4123,6.2020,61.76,0.047514
484.4672,6.2020,61.49,0.048135
484.5243,6.2020,62.30,0.049025
484.5786,6.2020,62.30,0.047397
484.6338,6.2020,62.03,0.047131
484.6880,6.2020,62.30,0.047250
484.7440,6.2020,61.76,0.048316
484.7993,6.2020,61.76,0.048190
484.8549,6.2020,62.03,0.047680
484.9098,6.2080,61.76,0.047979
484.9667,6.2140,62.03,0.048606
485.0223,6.2140,62.57,0.048416
485.0779,6.2140,62.03,0.047626
485.1318,6.2140,61.76,0.046839
485.1884,6.2140,62.30,0.048698
485.2440,6.2140,62.03,0.048723
485.2998,6.2140,62.03,0.047992
485.3549,6.2140,61.49,0.048165
485.4108,6.2140,62.03,0.047473
485.4670,6.2140,61.49,0.048965
485.5221,6.2140,62.03,0.047014
485.5776,6.2140,61.76,0.048565
485.6335,6.2140,62.03,0.048004
485.7090,6.2140,62.30,0.068742
485.8083,6.2140,61.76,0.090841
485.9330,6.1775,61.49,0.117768
485.9896,6.1410,62.03,0.048265
486.0446,6.1410,61.49,0.048115
486.1010,6.1410,61.76,0.048533
486.1542,6.1410,62.30,0.046256
486.2087,6.1410,61.49,0.046521
486.2640,6.1410,62.30,0.048441
486.3194,6.1410,61.76,0.047491
486.3725,6.1410,61.76,0.046010
486.4259,6.1410,62.30,0.045651
486.4797,6.1410,62.03,0.046983
486.5320,6.1410,61.22,0.044365
486.5836,6.1410,62.03,0.044848
486.6357,6.1410,61.76,0.044210
486.6868,6.1410,61.76,0.044289
486.7391,6.1410,61.22,0.044381
486.7931,6.1410,62.03,0.047179
486.8482,6.1410,62.30,0.046922
486.9055,6.1775,61.76,0.050338
486.9614,6.2140,62.30,0.047377
487.0156,6.2140,62.03,0.047512
487.0713,6.2140,61.76,0.047790
487.1257,6.2140,62.30,0.047299
487.1821,6.2140,62.30,0.047963
487.2374,6.2140,61.76,0.048296
487.2936,6.2140,62.30,0.048004
487.3480,6.2140,62.03,0.047404
487.4040,6.2140,62.30,0.047988
487.4586,6.2140,61.76,0.047546
487.5150,6.2140,61.76,0.048206
487.5689,6.2140,61.49,0.046963
487.6243,6.2140,61.76,0.047502
487.6794,6.2140,61.76,0.048181
487.7346,6.2140,62.30,0.047026
487.7896,6.2140,61.76,0.047939
487.8456,6.2140,61.76,0.047827
